row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
3886,Resort Hotel,1,99,2016,February,6,4,4,8,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,38.88,0,1,Canceled,25-12-15,Nicole Gonzalez,NicoleGonzalez12@mail.com,638-509-0334,************1974
3887,Resort Hotel,1,13,2016,February,6,5,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,53,0,1,Canceled,28-01-16,Rita Franco,RFranco@verizon.com,788-865-0532,************8368
3888,Resort Hotel,1,2,2016,February,6,5,0,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,177,0,Transient,36.25,0,1,Canceled,05-02-16,Heather Harris,Harris.Heather@outlook.com,113-666-1442,************3983
3889,Resort Hotel,1,18,2016,February,6,5,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,0,Transient,69.67,0,2,Canceled,03-02-16,Heather Hernandez,Heather.H@aol.com,126-450-6278,************7523
3890,Resort Hotel,0,88,2016,February,6,5,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient-Party,26,1,0,Check-Out,09-02-16,Andrew Pennington,Andrew_P@hotmail.com,666-924-7183,************6374
3891,Resort Hotel,0,88,2016,February,6,5,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,0,Transient-Party,26,0,0,Check-Out,09-02-16,Andrew Wilson,Wilson.Andrew@hotmail.com,534-985-4927,************8004
3892,Resort Hotel,1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,56.57,0,2,Canceled,26-01-16,Seth Baker,SBaker@zoho.com,735-999-7738,************2994
3893,Resort Hotel,1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,56.57,0,2,Canceled,26-01-16,Henry Johnson,HJohnson@comcast.net,867-473-3890,************5665
3894,Resort Hotel,0,211,2016,February,6,5,2,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,314,0,Transient,72.55,0,0,Check-Out,13-02-16,Amanda Nguyen,Amanda_N@zoho.com,988-140-5015,************5640
3895,Resort Hotel,1,29,2016,February,6,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,48,0,1,Canceled,19-01-16,Devin Gonzales,Devin_G86@zoho.com,172-181-6956,************3176
3896,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Stephanie Thomas,Stephanie.T12@hotmail.com,468-043-9345,************5046
3897,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Kevin Young,KYoung@mail.com,493-372-3417,************8493
3898,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Timothy Buchanan,Timothy.B@hotmail.com,259-546-0199,************7523
3899,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Adrian Lambert,Lambert_Adrian@protonmail.com,638-521-6651,************4945
3900,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Robert Cox,Cox.Robert23@yahoo.com,865-795-2279,************7809
3901,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Heidi Weaver,Heidi.W@aol.com,229-544-7166,************6742
3902,Resort Hotel,1,12,2016,February,6,6,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,Transient,78,0,1,Canceled,25-01-16,Diana Cruz,Diana.Cruz@aol.com,509-281-8747,************6037
3903,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Christina Edwards,ChristinaEdwards60@mail.com,457-961-8095,************1121
3904,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Reginald Leon,Leon_Reginald@att.com,540-793-8834,************4948
3905,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Austin Farmer,Austin_F63@verizon.com,889-930-3805,************7551
3906,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Ryan Russo,Ryan_R65@protonmail.com,874-197-7040,************1850
3907,Resort Hotel,1,22,2016,February,6,6,2,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,118,0,0,Canceled,18-01-16,Anna Campbell,Anna_C@protonmail.com,146-270-7441,************5165
3908,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Diana Gilbert,Gilbert_Diana65@xfinity.com,292-856-1054,************3312
3909,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Brett Fuller,Brett_F13@att.com,561-200-6734,************4847
3910,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Daniel Burke,Daniel_Burke@hotmail.com,677-772-5618,************9015
3911,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Kim Andrews,Andrews_Kim@comcast.net,822-625-0067,************1836
3912,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,John Murray,Murray.John56@aol.com,874-500-0108,************7998
3913,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Alexis Henderson,Henderson_Alexis@yahoo.com,552-551-6448,************3841
3914,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Deanna Jenkins,DeannaJenkins23@verizon.com,229-507-3138,************2808
3915,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Robert Navarro,Robert_N@yahoo.com,695-902-7661,************1161
3916,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Elijah Johnson,ElijahJohnson@mail.com,202-996-0858,************7341
3917,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Katherine Vance,Vance_Katherine@mail.com,907-237-5109,************4133
3918,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Rebecca Grant,RGrant@hotmail.com,982-877-2866,************9033
3919,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Cheryl Williams,CWilliams@mail.com,766-463-0216,************6652
3920,Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,73.33,0,0,Canceled,19-01-16,Shannon Rodriguez,Shannon.Rodriguez@gmail.com,675-978-0984,************5566
3921,Resort Hotel,1,155,2016,February,6,6,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,Transient,59.4,0,0,Canceled,04-01-16,Paul Thomas,Thomas_Paul83@gmail.com,816-541-6466,************5165
3922,Resort Hotel,0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,Transient,28.1,0,2,Check-Out,10-02-16,Chad Howard,Chad.Howard38@xfinity.com,963-811-8506,************4119
3923,Resort Hotel,0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,Transient,28.1,0,1,Check-Out,10-02-16,Shannon Luna,Shannon_L55@yahoo.com,587-573-1514,************2890
3924,Resort Hotel,1,81,2016,February,6,6,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,70.2,0,1,Canceled,18-01-16,Kristie Vasquez,KristieVasquez58@yahoo.com,605-944-4503,************4769
3925,Resort Hotel,0,168,2016,February,6,6,2,5,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,Transient,36.86,0,1,Check-Out,13-02-16,Carla Watson,Carla.W@aol.com,193-255-4722,************4093
3926,Resort Hotel,1,120,2016,February,6,6,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,50.4,0,1,Canceled,04-01-16,Johnny Hopkins,JHopkins@verizon.com,115-352-2990,************1685
3927,Resort Hotel,1,8,2016,February,6,6,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,25,0,0,Canceled,02-02-16,Philip Hall,Hall.Philip@mail.com,838-239-5580,************1194
3928,Resort Hotel,1,4,2016,February,7,7,2,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,Transient,39,0,0,Canceled,04-02-16,Miguel Miller,Miguel.Miller90@mail.com,556-227-3769,************7973
3929,Resort Hotel,1,111,2016,February,7,8,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,41.4,0,0,Canceled,11-11-15,Samantha Harris,Harris_Samantha@yandex.com,398-889-8760,************7164
3930,Resort Hotel,0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,41.4,0,1,Check-Out,10-02-16,Justin Sanders,JustinSanders@aol.com,583-509-7470,************3468
3931,Resort Hotel,0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,41.4,0,1,Check-Out,10-02-16,Robert Miller MD,RobertMD@att.com,413-861-5489,************6476
3932,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Sara Nichols,Sara_Nichols@yahoo.com,230-586-2256,************7865
3933,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Anthony Castillo,AnthonyCastillo80@yahoo.com,586-885-1844,************5859
3934,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Matthew Roman,Matthew_R@protonmail.com,185-644-0215,************4010
3935,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Dustin Berg,Dustin.B@outlook.com,694-233-4034,************8183
3936,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Kevin Barron,Kevin.Barron@zoho.com,383-582-0791,************5209
3937,Resort Hotel,1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,02-02-16,Madison Martin,Madison_Martin@aol.com,603-260-6182,************7049
3938,Resort Hotel,1,5,2016,February,7,8,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,98,0,1,No-Show,08-02-16,Randy Horn,RandyHorn25@comcast.net,558-574-8521,************8877
3939,Resort Hotel,0,117,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,43.4,0,2,Check-Out,12-02-16,Alan Richards,Richards_Alan@verizon.com,795-266-7849,************9072
3940,Resort Hotel,0,152,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,241,0,Transient,67.88,1,2,Check-Out,12-02-16,Kim Ray,Kim.Ray@protonmail.com,575-918-1363,************3744
3941,Resort Hotel,1,32,2016,February,7,8,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,53.44,0,1,Canceled,12-01-16,Anna Jones,Anna_Jones@yandex.com,860-133-7262,************4450
3942,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,1,Check-Out,11-02-16,Theresa Flores,Theresa.Flores@comcast.net,764-618-6951,************5713
3943,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Charles Grant,CharlesGrant@protonmail.com,895-851-9554,************3440
3944,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Tracy Casey MD,Tracy.M@protonmail.com,552-598-1796,************3088
3945,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Kevin Alexander,KAlexander@aol.com,568-426-3625,************4839
3946,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Jose Campbell,JoseCampbell95@aol.com,983-123-3525,************9509
3947,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Jacob Clements,JacobClements92@zoho.com,927-704-4977,************8179
3948,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Elizabeth Medina,Medina_Elizabeth@xfinity.com,580-940-4086,************5330
3949,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Debbie Torres,Debbie.Torres@xfinity.com,926-277-3195,************3531
3950,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Brittany Day,BDay@aol.com,900-604-1659,************4851
3951,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Derrick Velasquez,DerrickVelasquez@outlook.com,861-385-4772,************8755
3952,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Lisa Ortiz,Lisa_Ortiz@comcast.net,953-534-6075,************5268
3953,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Gordon Harvey,Gordon.H@aol.com,895-866-2274,************5415
3954,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient,50,0,1,Check-Out,11-02-16,John Miles,John.M@outlook.com,751-212-1505,************2989
3955,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Gary Boyer,Gary_B25@hotmail.com,967-382-2103,************8549
3956,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Angel Haney,Angel_Haney@protonmail.com,312-929-5489,************3347
3957,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Christine Boone,Christine_Boone@protonmail.com,477-194-5896,************1301
3958,Resort Hotel,1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Canceled,16-01-16,Dr. Elizabeth Duke,Dr._Duke@xfinity.com,330-734-1242,************9830
3959,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,50,0,0,Check-Out,11-02-16,Mrs. Cynthia Ellis,Ellis.Mrs.@xfinity.com,939-139-0835,************8096
3960,Resort Hotel,0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,0,Transient-Party,52,0,1,Check-Out,11-02-16,Daniel Fields,Daniel.Fields@comcast.net,505-012-7064,************9268
3961,Resort Hotel,1,312,2016,February,7,9,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,Transient,26.1,0,0,Canceled,12-09-15,Candace Smith,Candace.Smith@comcast.net,203-448-9531,************9068
3962,Resort Hotel,0,2,2016,February,7,10,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,,0,Transient,30,0,2,Check-Out,11-02-16,Mrs. Ashley Miller,MMiller91@protonmail.com,801-034-6313,************9594
3963,Resort Hotel,0,103,2016,February,7,10,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,61.2,1,0,Check-Out,12-02-16,Keith Sanchez,KeithSanchez@outlook.com,152-837-9819,************1753
3964,Resort Hotel,0,103,2016,February,7,10,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,67.2,1,1,Check-Out,13-02-16,Joseph Burton,Joseph_B22@outlook.com,720-634-3701,************4010
3965,Resort Hotel,1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,55,0,0,Canceled,27-01-16,Helen Mays,Helen.M35@hotmail.com,480-416-6508,************5121
3966,Resort Hotel,1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,55,0,1,Canceled,27-01-16,Bridget Berry,Berry.Bridget@yahoo.com,361-956-9879,************9736
3967,Resort Hotel,0,103,2016,February,7,10,2,4,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,35.1,0,0,Check-Out,16-02-16,Tiffany Brown,Tiffany_B@xfinity.com,257-501-3709,************5542
3968,Resort Hotel,1,7,2016,February,7,11,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,0,Transient,30,0,0,Canceled,04-02-16,Edward Robinson,Edward_R@protonmail.com,830-371-8352,************8473
3969,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Ian Lin,Ian_L59@mail.com,798-709-6343,************6518
3970,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Michael Bowman,Michael_Bowman45@verizon.com,829-204-4557,************3699
3971,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Lisa Aguilar,Lisa_Aguilar@protonmail.com,235-455-5996,************6595
3972,Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,0,Transient,0,0,0,Canceled,30-12-15,Katherine Edwards,Katherine_Edwards@outlook.com,287-854-5007,************4450
3973,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Matthew Cooper,Matthew_Cooper74@verizon.com,471-629-4426,************3285
3974,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Tricia Miller,Tricia_Miller@aol.com,938-881-5523,************6473
3975,Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,25,0,0,Canceled,30-12-15,Eric Harris,Harris_Eric@verizon.com,344-485-3493,************9183
3976,Resort Hotel,1,27,2016,February,7,11,0,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,0,Transient,118,0,1,No-Show,11-02-16,Alyssa Stevenson,AStevenson@hotmail.com,747-302-7609,************4647
3977,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Melissa Rangel,MRangel@hotmail.com,488-661-8638,************8979
3978,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Meghan Leach,MeghanLeach29@protonmail.com,146-689-4497,************3439
3979,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Michael Jackson PhD,MichaelPhD21@verizon.com,278-846-7366,************7532
3980,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Karen Webb,KarenWebb@yandex.com,804-368-4050,************4829
3981,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Ricky Williams,RWilliams@protonmail.com,988-341-6484,************5020
3982,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,William Gross,Gross_William@xfinity.com,662-777-4740,************7553
3983,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Elizabeth Morton,Elizabeth_M@aol.com,151-300-1403,************6561
3984,Resort Hotel,0,230,2016,February,7,11,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,Transient,46.8,0,0,Check-Out,16-02-16,Cynthia Robbins,Cynthia.Robbins@protonmail.com,233-384-3049,************9314
3985,Resort Hotel,1,0,2016,February,7,11,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,0,Transient,40.32,0,0,Canceled,11-02-16,Melissa Martin,MMartin32@protonmail.com,942-522-0631,************1741
3986,Resort Hotel,1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,29,0,0,Canceled,30-12-15,Megan Martinez,Megan.Martinez94@gmail.com,763-082-9003,************3292
3987,Resort Hotel,1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,0,Transient,25,0,0,Canceled,30-12-15,Erika Rodriguez,ErikaRodriguez70@yahoo.com,533-644-4593,************1589
3988,Resort Hotel,1,2,2016,February,7,12,0,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,0,Transient,49.95,0,1,No-Show,12-02-16,Elijah Smith,Elijah.S26@gmail.com,903-704-7123,************1141
3989,Resort Hotel,1,88,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,0,Transient-Party,68,0,0,Canceled,05-02-16,Patrick Wolf,Patrick.W@protonmail.com,631-774-5984,************6086
3990,Resort Hotel,1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,0,Transient,70,0,0,Canceled,26-01-16,James Thompson,JamesThompson46@gmail.com,749-278-7284,************1233
